date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2000-11-28,111.56832203853301,0.0,3600.0,1764.2510185103279,-1835.7489814896721,-0.50993027263602,0.2347592393083835,-0.7651233810719623
2000-11-29,109.98707929358096,0.0,3600.0,1739.2465273400635,-1860.7534726599365,-0.5168759646277601,0.23143202834756404,-0.7684522556382622
2000-11-30,101.82089373280189,0.0,3600.0,1610.1130875813037,-1989.8869124186963,-0.552746364560749,0.21424894738630798,-0.7856439281399988
2000-12-01,105.30557957708469,0.0,3600.0,1665.2170851823532,-1934.7829148176468,-0.5374396985604575,0.2215813351383617,-0.7783078741940691
2000-12-04,105.61184002345165,100.0,3700.0,1770.0100646443898,-1929.9899353556102,-0.5216189014474621,0.22222576061779592,-0.7776631265018952
2000-12-05,130.26743101136142,0.0,3700.0,2183.227410243758,-1516.7725897562418,-0.4099385377719572,0.27410543111262736,-0.7257575161718164
2000-12-06,120.26510131498256,0.0,3700.0,2015.5925671376183,-1684.4074328623817,-0.455245252124968,0.25305878213620403,-0.7468146884727278
2000-12-07,118.15013531145837,0.0,3700.0,1980.146625548235,-1719.853374451765,-0.46482523633831485,0.24860852420385882,-0.7512671715340393
2000-12-08,133.36559134088367,0.0,3700.0,2235.1512756353527,-1464.8487243646473,-0.3959050606390938,0.2806245016599361,-0.719235186089234
2000-12-11,140.409498490962,100.0,3800.0,2453.154224871605,-1346.845775128395,-0.35443309871799866,0.2954461127955786,-0.7044061641480237
2000-12-12,130.01330904101306,0.0,3800.0,2271.517965602796,-1528.4820343972042,-0.4022321143150537,0.2735707140947455,-0.7262925005482072
2000-12-13,119.59937840584622,0.0,3800.0,2089.5717425214293,-1710.4282574785707,-0.4501126993364659,0.25165798484102714,-0.7482161861665524
2000-12-14,110.03176023932457,0.0,3800.0,1922.411805484323,-1877.588194515677,-0.4941021564514939,0.2315260448626706,-0.7683581921148981
2000-12-15,102.51856088435841,0.0,3800.0,1791.145495597715,-2008.854504402285,-0.5286459222111277,0.21571696094783926,-0.7841751805716868
2000-12-18,101.928208288137,100.0,3900.0,1880.7812186245335,-2019.2187813754665,-0.5177484054808889,0.21447475595738685,-0.7854180066646345
2000-12-19,90.41402594083269,0.0,3900.0,1668.3213091418659,-2231.6786908581344,-0.5722253053482396,0.1902469048996502,-0.8096579716479
2000-12-20,76.1264329847497,0.0,3900.0,1404.6863748831365,-2495.3136251168635,-0.6398240064402214,0.16018331343719705,-0.8397365949060843
2000-12-21,77.10846476262017,0.0,3900.0,1422.8068437399036,-2477.1931562600967,-0.6351777323743837,0.16224967984781594,-0.8376691953122601
2000-12-22,91.74335541106515,0.0,3900.0,1692.8501215576562,-2207.149878442344,-0.5659358662672677,0.19304404632402516,-0.8068594316528128
2000-12-26,89.2701802823487,100.0,4000.0,1747.1650725005952,-2252.834927499405,-0.5632087318748512,0.1878400538171435,-0.8120660261559479
2000-12-27,93.37702776659965,0.0,4000.0,1827.5428701019403,-2172.45712989806,-0.543114282474515,0.1964815783443773,-0.8034201808664505
2000-12-28,93.68926785314245,0.0,4000.0,1833.6539250109445,-2166.3460749890555,-0.5415865187472639,0.19713858603131781,-0.8027628446756665
2000-12-29,84.32041996758277,0.0,4000.0,1650.2900767085393,-2349.7099232914607,-0.5874274808228652,0.17742489344705253,-0.8224863941062239
2001-01-02,68.91444871143855,100.0,4100.0,1448.719764204294,-2651.280235795706,-0.6466537160477331,0.14500803867307718,-0.8549194573075862
